gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2235615480	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5104210613895168	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.324167	-76.288056			3217.0				2016-08-23T00:00:00	23	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.854Z		COORDINATE_ROUNDED
2235615479	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5597328895377408	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.215289	-76.581951			3109.0				2016-11-23T00:00:00	23	11	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.871Z		COORDINATE_ROUNDED
2235615477	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6335663637004288	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.364722	-76.317778			3218.0				2016-07-27T00:00:00	27	7	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.866Z		COORDINATE_ROUNDED
2235615476	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5931043357982720	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.954444	-76.574722			3481.0				2016-09-16T00:00:00	16	9	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.881Z		COORDINATE_ROUNDED
2235615475	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5684752753360896	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.233333	-76.4			3483.0				2016-10-14T00:00:00	14	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.883Z		COORDINATE_ROUNDED
2235615474	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5561607451049984	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.319167	-76.281667			3496.0				2016-08-23T00:00:00	23	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.874Z		COORDINATE_ROUNDED
2235615473	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6705099543937024	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.166667	-76.482478			3006.0				2016-10-14T00:00:00	14	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.878Z		COORDINATE_ROUNDED
2235615472	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4558852846518272	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.232934	-76.401244			3493.0				2016-10-14T00:00:00	14	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.886Z		COORDINATE_ROUNDED
2235615471	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6547306941775872	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.15	-76.466667			3093.0				2016-10-06T00:00:00	6	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.890Z		COORDINATE_ROUNDED
2235615470	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6230110520737792	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.319444	-76.281944			3467.0				2016-08-23T00:00:00	23	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:42.884Z		COORDINATE_ROUNDED
2235615469	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4957413128011776	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.366389	-76.308889			3226.0				2016-07-27T00:00:00	27	7	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.026Z		COORDINATE_ROUNDED
2235615468	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5274072476811264	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.334444	-76.358333			3167.0				2016-08-31T00:00:00	31	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.028Z		COORDINATE_ROUNDED
2235615467	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5737529311494144	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.941944	-76.625556			3456.0				2016-09-06T00:00:00	6	9	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.024Z		COORDINATE_ROUNDED
2235615466	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4629221590695936	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.183088	-76.578517			3770.0				2016-10-27T00:00:00	27	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.025Z		COORDINATE_ROUNDED
2235615465	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4857920009273344	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.339444	-76.312222			3446.0				2016-08-13T00:00:00	13	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.030Z		COORDINATE_ROUNDED
2235615464	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5297724660383744	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.13456	-76.463522			3083.0				2016-10-10T00:00:00	10	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.030Z		COORDINATE_ROUNDED
2235615462	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6423624567226368	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.167453	-76.482911			3020.0				2016-10-10T00:00:00	10	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.029Z		COORDINATE_ROUNDED
2235615461	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6282887078871040	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.15	-76.467233			3085.0				2016-10-06T00:00:00	6	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.031Z		COORDINATE_ROUNDED
2235615460	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5121802799939584	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.163845	-76.486744			3009.0				2016-10-14T00:00:00	14	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.032Z		COORDINATE_ROUNDED
2235615459	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5385685590605824	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.331389	-76.345556			3298.0				2016-08-31T00:00:00	31	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.023Z		COORDINATE_ROUNDED
2235615458	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6617675685953536	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.926667	-76.6025			3412.0				2016-09-30T00:00:00	30	9	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.037Z		COORDINATE_ROUNDED
2235615457	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4887044383834112	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.339722	-76.317222			3417.0				2016-08-13T00:00:00	13	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.037Z		COORDINATE_ROUNDED
2235615455	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6458808939315200	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.235444	-76.556939			2937.0				2016-11-23T00:00:00	23	11	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.036Z		COORDINATE_ROUNDED
2235615454	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5807898055671808	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.3325	-76.345556			3678.0				2016-08-31T00:00:00	31	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.040Z		COORDINATE_ROUNDED
2235615453	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4506613360623616	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.943333	-76.554722			2987.0				2016-09-14T00:00:00	14	9	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.041Z		COORDINATE_ROUNDED
2235615451	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4682535221067776	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.241389	-76.431389			3467.0				2016-10-20T00:00:00	20	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.039Z		COORDINATE_ROUNDED
2235615449	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6160278848798720	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.214442	-76.580849			3381.0				2016-11-23T00:00:00	23	11	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.033Z		COORDINATE_ROUNDED
2235615448	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5420869962694656	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.340278	-76.313889			3431.0				2016-08-13T00:00:00	13	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.034Z		COORDINATE_ROUNDED
2235615446	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6617138613714944	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.383056	-76.313333			3478.0				2016-08-05T00:00:00	5	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.013Z		COORDINATE_ROUNDED
2235615445	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6371385081331712	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.218465	-76.576459			3418.0				2016-10-25T00:00:00	25	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.010Z		COORDINATE_ROUNDED
2235615444	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4999194569867264	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.13698	-76.461244			3101.0				2016-10-10T00:00:00	10	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.011Z		COORDINATE_ROUNDED
2235615442	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5872206802321408	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.331667	-76.291944			3215.0				2016-08-15T00:00:00	15	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.015Z		COORDINATE_ROUNDED
2235615441	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4541797732712448	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.166667	-76.482478			3006.0				2016-10-14T00:00:00	14	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.014Z		COORDINATE_ROUNDED
2235615439	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4594037218607104	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.872222	-76.636111			3440.0				2016-09-30T00:00:00	30	9	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.008Z		COORDINATE_ROUNDED
2235615438	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6153681779032064	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.334167	-76.295278			3293.0				2016-08-15T00:00:00	15	8	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.006Z		COORDINATE_ROUNDED
2235615437	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6476938197598208	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.916111	-76.611389			3379.0				2016-09-16T00:00:00	16	9	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.006Z		COORDINATE_ROUNDED
2235615436	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4910696567406592	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.183687	-76.579764			3412.0				2016-10-27T00:00:00	27	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.020Z		COORDINATE_ROUNDED
2235615432	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	5175116430311424	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.219066	-76.576248			3399.0				2016-10-27T00:00:00	27	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.021Z		COORDINATE_ROUNDED
2235615431	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4823272709423104	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	2.232934	-76.401244			3493.0				2016-10-14T00:00:00	14	10	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.022Z		COORDINATE_ROUNDED
2235615430	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	6089373032382464	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.939722	-76.610833			3467.0				2016-09-06T00:00:00	6	9	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.021Z		COORDINATE_ROUNDED
2235615429	2eaa0ff5-7217-4827-a6b1-5aadcecb4f0e	4922228755922944	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus pinchaque		SPECIES	Tapirus pinchaque (Roulin, 1829)	Tapirus pinchaque	(Roulin, 1829)	CO	Parque Nacional Natural Puracé		PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.939167	-76.591667			3263.0				2016-09-06T00:00:00	6	9	2016	2440899	2440899	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia						CC_BY_NC_4_0	Parques Nacionales Naturales de Colombia				2020-09-01T14:37:43.017Z		COORDINATE_ROUNDED
